identifier,,Unnamed: 0,identifier,topic_num,weight,Department,title,identifier1,topic_num1,weight1,Department1,title1,source,target
f3nv9g66,3401217,3401218,f3nv9g66,topic25,0.016380434909999998,Education,Modeling the Change in PSAT Scores: A Growth Modeling Approach,f3vq30m0,topic25,0.005365215553,"Counseling, Clinical and School Psychology",Enhancing Current Practices in Risk Assessment for Youth Offending: A Two-Part Study,1186,1535
f3nv9gcf,3402038,3402039,f3nv9gcf,topic25,0.1413963761,Electrical and Computer Engineering,Sub-wavelength Metal Gratings for In-plane Lasers and Integrated Optical Elements,f3pn93qm,topic25,0.026823897169999996,Psychology,An investigation of the opponent process actions of cocaine on cue-induced drug-seeking behaviors,1187,1234
f3nv9gcf,3402724,3402725,f3nv9gcf,topic7,0.007033658175999999,Electrical and Computer Engineering,Sub-wavelength Metal Gratings for In-plane Lasers and Integrated Optical Elements,f3tb153g,topic7,0.01471079112,Computer Science,On the validity of geosocial mobility traces,1187,1455
f3nv9gcf,3402873,3402874,f3nv9gcf,topic7,0.007033658175999999,Electrical and Computer Engineering,Sub-wavelength Metal Gratings for In-plane Lasers and Integrated Optical Elements,f3x34vm4,topic7,0.0046734143119999995,Materials,"Epitaxial growth, surface, and electronic properties of unconventional semiconductors: RE-V/III-V nanocomposites and semiconducting Half Heusler alloys",1187,1620
f3nv9gcf,3402529,3402530,f3nv9gcf,topic7,0.007033658175999999,Electrical and Computer Engineering,Sub-wavelength Metal Gratings for In-plane Lasers and Integrated Optical Elements,f3pz570f,topic7,0.10279804529999999,Geography,"Ecohydrologic Modeling in Three Western U.S. Mountain Watersheds : Implications of Climate, Soil, and Carbon Cycling Interactions for Streamflow",1187,1251
f3nv9gcf,3402402,3402403,f3nv9gcf,topic25,0.1413963761,Electrical and Computer Engineering,Sub-wavelength Metal Gratings for In-plane Lasers and Integrated Optical Elements,f3xk8chb,topic25,0.0015904592079999998,East Asian Languages and Cultures,The Generosity and Forbearance of the Bodhisattva: A Study of Three Heian Period Japanese Tales,1187,1646
f3nz85mh,3403273,3403274,f3nz85mh,topic19,0.0164022341,Physics,Computing prime factors using a Josephson phase-qubit architecture: 15 = 3 x 5,f3v40s47,topic19,0.1037845999,History,"The Managed Crisis: Labor Relations and Management in California Agriculture, 1930--1980",1188,1501
f3nz85mh,3403792,3403793,f3nz85mh,topic25,0.1917320277,Physics,Computing prime factors using a Josephson phase-qubit architecture: 15 = 3 x 5,f3v1230w,topic25,0.17199081649999998,Chemistry,Hetero-structured nanomaterials for surface plasmonic photocatalysis,1188,1500
f3nz85mh,3403846,3403847,f3nz85mh,topic25,0.1917320277,Physics,Computing prime factors using a Josephson phase-qubit architecture: 15 = 3 x 5,f3w37tgr,topic25,0.09518467351,Electrical and Computer Engineering,Si/Ge photodiodes for coherent and analog communication,1188,1560
f3nz85mh,3403049,3403050,f3nz85mh,topic19,0.0164022341,Physics,Computing prime factors using a Josephson phase-qubit architecture: 15 = 3 x 5,f3nz85r9,topic19,0.1459610614,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",1188,1189
f3nz85mh,3403222,3403223,f3nz85mh,topic19,0.0164022341,Physics,Computing prime factors using a Josephson phase-qubit architecture: 15 = 3 x 5,f3t151nd,topic19,0.0006129999999999999,Linguistics,Prosody and Grammar in Kabardian,1188,1433
f3nz85nz,3405527,3405528,f3nz85nz,topic7,0.0211397971,History,"Prescription for a Nation: Public Health in Post-Revolutionary Bolivia, 1952--1964",f3t43r0v,topic7,0.0063559902839999995,Anthropology,The Emergence of Tiwanaku: Domestic Practices and Regional Traditions at Khonkho Wankane and Kk'arana,1189,1438
f3nz85nz,3405103,3405104,f3nz85nz,topic25,0.0059518547250000005,History,"Prescription for a Nation: Public Health in Post-Revolutionary Bolivia, 1952--1964",f3v98605,topic25,0.043069657860000006,Materials,Theoretical Study of Material and Device Properties of Group-III Nitrides,1189,1512
f3nz85nz,3404958,3404959,f3nz85nz,topic25,0.0059518547250000005,History,"Prescription for a Nation: Public Health in Post-Revolutionary Bolivia, 1952--1964",f3rn35t4,topic25,0.000935,Materials,Investigating the Structure-Property Relationships of Aqueous Self-Assembled Materials,1189,1349
f3nz85nz,3405182,3405183,f3nz85nz,topic25,0.0059518547250000005,History,"Prescription for a Nation: Public Health in Post-Revolutionary Bolivia, 1952--1964",f3ws8rcv,topic25,0.005643330429999999,Spanish and Portuguese,El otro religioso en la literatura decimononica: Protestantes en la novela espanola (1850-1890),1189,1601
f3nz85nz,3405668,3405669,f3nz85nz,topic7,0.0211397971,History,"Prescription for a Nation: Public Health in Post-Revolutionary Bolivia, 1952--1964",f3wq01w5,topic7,0.02082796888,French,"Severine, Colette, Andree Viollis: Three Women Writers and the Daily Press in Third-Republic France",1189,1593
f3nz85r9,3406987,3406988,f3nz85r9,topic7,0.06119792574,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",f3st7mzv,topic7,0.03346980831,Electrical and Computer Engineering,Improving Non-Volatile Memory Lifetime through Temporal Wear-Limiting,1190,1423
f3nz85r9,3407137,3407138,f3nz85r9,topic7,0.06119792574,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",f3wm1bh9,topic7,0.000726,History,Laboring for Global Perfection: The International Dimension of Mid-Nineteenth-Century Fourierism,1190,1588
f3nz85r9,3405981,3405982,f3nz85r9,topic19,0.1459610614,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",f3rj4gcc,topic19,0.000944,Linguistics,A Study of the Interaction of the Microprosodic Effects of Prevocalic Consonants and Tone in Navajo,1190,1342
f3nz85r9,3406592,3406593,f3nz85r9,topic25,0.01453353275,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",f3w66hpc,topic25,0.001066618032,History,The sources of Greek alchemical inquiry,1190,1562
f3nz85r9,3406571,3406572,f3nz85r9,topic25,0.01453353275,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",f3vq30s7,topic25,0.056416559670000005,Global and International Studies,"Democratization, Civil Society, Human Rights Implications, and the State-Society Balance in Armenia",1190,1536
f3nz85sr,3407602,3407603,f3nz85sr,topic7,0.09544276489,Geography,Microscale Topographic Influence on Grassland Primary Productivity on Semiarid Hillslopes,f3s46q5h,topic7,0.0019614807500000003,Statistics and Applied Probability,A change-point problem and preliminary test estimation in circular statistics,1191,1385
f3nz85sr,3407472,3407473,f3nz85sr,topic7,0.09544276489,Geography,Microscale Topographic Influence on Grassland Primary Productivity on Semiarid Hillslopes,f3pz56x4,topic7,0.001698556507,Materials,Aqueous synthesis of zinc oxide films for GaN optoelectronic devices,1191,1249
f3nz85sr,3407784,3407785,f3nz85sr,topic7,0.09544276489,Geography,Microscale Topographic Influence on Grassland Primary Productivity on Semiarid Hillslopes,f3wh2n4f,topic7,0.001632892784,English,Extreme Businessmen: Representations of Contemporary Corporate Life,1191,1583
f3nz85sr,3407389,3407390,f3nz85sr,topic2,0.01894669076,Geography,Microscale Topographic Influence on Grassland Primary Productivity on Semiarid Hillslopes,f3q81b0k,topic2,0.02641557384,History,Heresy and Religious Life in Fourteenth Century Piedmont,1191,1265
f3nz85sr,3407536,3407537,f3nz85sr,topic7,0.09544276489,Geography,Microscale Topographic Influence on Grassland Primary Productivity on Semiarid Hillslopes,f3r20zj2,topic7,0.002258661526,Materials,Thermoelectric Properties of Complex Oxide Heterostructures,1191,1315
f3nz85t6,3408641,3408642,f3nz85t6,topic25,0.0678642582,Chemistry,"Tuning The Optical, Charge Injection, and Charge Transport Properties of Organic Electronic Devices",f3tx3c98,topic25,0.001951909306,Sociology,Compassionate Bodies: Allies for Border Justice on the Migrant Trail,1192,1486
f3nz85t6,3408081,3408082,f3nz85t6,topic19,0.000335,Chemistry,"Tuning The Optical, Charge Injection, and Charge Transport Properties of Organic Electronic Devices",f3r20zj2,topic19,0.000624,Materials,Thermoelectric Properties of Complex Oxide Heterostructures,1192,1315
f3nz85t6,3409210,3409211,f3nz85t6,topic7,0.001211410482,Chemistry,"Tuning The Optical, Charge Injection, and Charge Transport Properties of Organic Electronic Devices",f3vh5ksz,topic7,0.04715295761,Music,World Music and the Individual: the Negotiation of Cultural Capital and Identity Through Bossa Nova in the United States,1192,1521
f3nz85t6,3408487,3408488,f3nz85t6,topic25,0.0678642582,Chemistry,"Tuning The Optical, Charge Injection, and Charge Transport Properties of Organic Electronic Devices",f3qz282x,topic25,0.002053354607,"Molecular, Cellular and Developmental Biology",Investigation of Interleukin-13 and STAT6 Transcription Factor Signaling in Polycystic Kidney Disease,1192,1307
f3nz85t6,3408080,3408081,f3nz85t6,topic19,0.000335,Chemistry,"Tuning The Optical, Charge Injection, and Charge Transport Properties of Organic Electronic Devices",f3r20zg5,topic19,0.000348,Chemistry,Synthesis and Reactivity of Cationic Metal Nitrosyl Complexes of Nickel and Copper,1192,1313
f3nz85vn,3410869,3410870,f3nz85vn,topic7,0.02851949068,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",f3td9vgd,topic7,0.04768154851,Physics,LATTE : A ground-based telescope for measuring the Milky Way Galaxy below 10GHz,1193,1460
f3nz85vn,3410384,3410385,f3nz85vn,topic25,0.006501142331,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",f3th8jwq,topic25,0.04319956194,Electrical and Computer Engineering,Heterogeneous Integration for Reduced Phase Noise and Improved Reliability of Semiconductor Lasers,1193,1466
f3nz85vn,3410604,3410605,f3nz85vn,topic25,0.006501142331,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",f3zp44b1,topic25,0.05028885148,Chemical Engineering,First-principles modeling of catalysts: novel algorithms and reaction mechanisms,1193,1718
f3nz85vn,3410562,3410563,f3nz85vn,topic25,0.006501142331,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",f3xs5smk,topic25,0.02318209991,Physics,Investigating Intracellular Pathways of Surface-Functionalized Cationic Lipid-DNA Nanoparticles using Quantitative Fluorescence Microscopy,1193,1664
f3nz85vn,3410376,3410377,f3nz85vn,topic25,0.006501142331,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",f3td9v8q,topic25,0.146851009,Mechanical Engineering,Stochastic Search and Surveillance Strategies for Mixed Human-Robot Teams,1193,1457
f3p26w15,3411919,3411920,f3p26w15,topic25,0.02849732758,Latin American and Iberian Studies,"Violent, Criminal, Illegal Immigrants: MS-13---The Discursive Misrepresentation of a Global Gang",f3ws8r55,topic25,0.0140733823,Geography,Remote sensing of forest dynamics and land use in Amazonia,1194,1597
f3p26w15,3411356,3411357,f3p26w15,topic19,0.161044892,Latin American and Iberian Studies,"Violent, Criminal, Illegal Immigrants: MS-13---The Discursive Misrepresentation of a Global Gang",f3t72fn9,topic19,0.000503,Psychology,Brain Invaders: Exploring the Impact of Platelet Transmigration on Serotonin Signaling in the Medial Prefrontal Cortex,1194,1448
f3p26w15,3411512,3411513,f3p26w15,topic19,0.161044892,Latin American and Iberian Studies,"Violent, Criminal, Illegal Immigrants: MS-13---The Discursive Misrepresentation of a Global Gang",f3xs5s9j,topic19,0.000348,English,"Domesticating Vengeance: The Female Revenger in Early Modern English Drama, 1566--1700",1194,1658
f3p26w15,3412001,3412002,f3p26w15,topic25,0.02849732758,Latin American and Iberian Studies,"Violent, Criminal, Illegal Immigrants: MS-13---The Discursive Misrepresentation of a Global Gang",f3z899jj,topic25,0.002032230649,History,D. Luisa de Gusmao: Gender and Power in Seventeenth Century Portugal,1194,1690
f3p26w15,3412044,3412045,f3p26w15,topic5,0.276414408,Latin American and Iberian Studies,"Violent, Criminal, Illegal Immigrants: MS-13---The Discursive Misrepresentation of a Global Gang",f3t43r70,topic5,0.004673382914,Geography,Direct and Indirect Contributions of Photodegradation to Litter Decomposition in a California Grassland,1194,1443
f3p26w2m,3413434,3413435,f3p26w2m,topic7,0.050570953689999996,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",f3x34vj7,topic7,0.09802868822000001,Geological Sciences,Studies on Cambrian Small Shelly Fossils,1195,1618
f3p26w2m,3413460,3413461,f3p26w2m,topic7,0.050570953689999996,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",f3xk8cgw,topic7,0.05050862421,Biomolecular Science and Engineering,Investigating the Role of Gro/TLE Degradation During Bit1-mediated Cell Death,1195,1645
f3p26w2m,3412121,3412122,f3p26w2m,topic14,0.01859337728,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",f3t43r6j,topic14,0.0775038488,Economics,Essays on Social Influences in Economic Decision Making,1195,1442
f3p26w2m,3413062,3413063,f3p26w2m,topic7,0.050570953689999996,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",f3pc30j3,topic7,0.00430429797,Chemical Engineering,"Bio-inspired, subwavelength surface structures to control reflectivity, transmission, and scattering in the infrared",1195,1218
f3p26w2m,3412191,3412192,f3p26w2m,topic19,0.000429,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",f3pr7t3h,topic19,0.000414,"Ecology, Evolution and Marine Biology",Mother-son conflict over sib-mating,1195,1239
f3p26w32,3413633,3413634,f3p26w32,topic17,0.000493,Statistics and Applied Probability,"Diversification, Systemic Default and Regulation",f3sj1hqf,topic17,0.000379,Global and International Studies,Re-Integrating Food Systems: Development Potential?,1196,1407
f3p26w32,3414459,3414460,f3p26w32,topic25,0.01160353527,Statistics and Applied Probability,"Diversification, Systemic Default and Regulation",f3tq5zng,topic25,0.09263812645,Materials,Failure of Ceramic Composites in Non-Uniform Stress Fields,1196,1476
f3p26w32,3414244,3414245,f3p26w32,topic25,0.01160353527,Statistics and Applied Probability,"Diversification, Systemic Default and Regulation",f3pk0d9v,topic25,0.06560067163,East Asian Languages and Cultures,The bei-construction in Contemporary Mandarin: Function and Pedagogical Implications,1196,1228
f3p26w32,3413611,3413612,f3p26w32,topic17,0.000493,Statistics and Applied Probability,"Diversification, Systemic Default and Regulation",f3rr1wdq,topic17,0.012242260259999999,History,"The politics of youth citizenship in Costa Rica, 1940s -- 1980s",1196,1356
